symbol,sector,water_intensity,water_targets,env_score,social_score,gov_score,country
SPFI,Financial Services,,,,,,UNITED STATES
SPG,Real Estate,,,,,,UNITED STATES
SPGI,Financial Services,,,,,,UNITED STATES
SPH,Utilities,,,,,,UNITED STATES
SPHL,Consumer Cyclical,,,,,,SINGAPORE
SPHR,Communication Services,,,,,,UNITED STATES
SPIR,Industrials,,,,,,UNITED STATES
SPKL,Financial Services,,,,,,UNITED STATES
SPKLU,Financial Services,,,,,,UNITED STATES
SPKLW,Financial Services,,,,,,UNITED STATES
SPMC,,,,,,,UNITED STATES
SPME,Financial Services,,,,,,UNITED STATES
SPNS,Technology,,,,,,ISRAEL
SPNT,Financial Services,,,,,,BERMUDA
SPOK,Healthcare,,,,,,UNITED STATES
SPOT,Communication Services,,,,,,LUXEMBOURG
SPPL,Industrials,,,,,,SINGAPORE
SPR,Industrials,,,,,,UNITED STATES
SPRC,Healthcare,,,,,,ISRAEL
SPRO,Healthcare,,,,,,UNITED STATES
SPRU,Technology,,,,,,UNITED STATES
SPRY,Healthcare,,,,,,UNITED STATES
SPSC,Technology,,,,,,UNITED STATES
SPT,Technology,,,,,,UNITED STATES
SPTU,,,,,,,UNITED STATES
SPWH,Consumer Cyclical,,,,,,UNITED STATES
SPWR,Technology,,,,,,UNITED STATES
SPWRW,Technology,,,,,,UNITED STATES
SPXC,Industrials,,,,,,UNITED STATES
SQFT,Real Estate,,,,,,UNITED STATES
SQFTP,Real Estate,,,,,,UNITED STATES
SQFTW,Real Estate,,,,,,UNITED STATES
SQM,Basic Materials,,,,,,CHILE
SQNS,Technology,,,,,,FRANCE
SR,Utilities,,,,,,UNITED STATES
SRAD,Technology,,,,,,SWITZERLAND
SRAX,Technology,,,,,,UNITED STATES
SRBK,Financial Services,,,,,,UNITED STATES
SRCE,Financial Services,,,,,,UNITED STATES
SRDX,Healthcare,,,,,,UNITED STATES
SRE,Utilities,,,,,,UNITED STATES
SRFM,Industrials,,,,,,UNITED STATES
SRG,Real Estate,,,,,,UNITED STATES
SRI,Consumer Cyclical,,,,,,UNITED STATES
SRL,Financial Services,,,,,,CHINA
SRPT,Healthcare,,,,,,UNITED STATES
SRRK,Healthcare,,,,,,UNITED STATES
SRTA,Healthcare,,,,,,UNITED STATES
SRTAW,Healthcare,,,,,,UNITED STATES
SRTS,Healthcare,,,,,,UNITED STATES
SRXH,Healthcare,,,,,,UNITED STATES
SRZN,Healthcare,,,,,,UNITED STATES
SRZNW,Healthcare,,,,,,UNITED STATES
SSB,Financial Services,,,,,,UNITED STATES
SSBI,Financial Services,,,,,,UNITED STATES
SSD,Basic Materials,,,,,,UNITED STATES
SSEA,Financial Services,,,,,,UNITED STATES
SSEAR,,,,,,,UNITED STATES
SSEAU,Financial Services,,,,,,UNITED STATES
SSII,Healthcare,,,,,,INDIA
SSKN,Healthcare,,,,,,UNITED STATES
SSL,Basic Materials,,,,,,SOUTH AFRICA
SSNC,Technology,,,,,,UNITED STATES
SSP,Communication Services,,,,,,UNITED STATES
SSRM,Basic Materials,,,,,,UNITED STATES
SSSS,Financial Services,,,,,,UNITED STATES
SST,Industrials,,,,,,UNITED STATES
SSTI,Technology,,,,,,UNITED STATES
SSTK,Communication Services,,,,,,UNITED STATES
SSYS,Technology,,,,,,UNITED STATES
ST,Technology,,,,,,UNITED STATES
STAA,Healthcare,,,,,,UNITED STATES
STAG,Real Estate,,,,,,UNITED STATES
STAK,Energy,,,,,,CHINA
STBA,Financial Services,,,,,,UNITED STATES
STC,Financial Services,,,,,,UNITED STATES
STE,Healthcare,,,,,,UNITED STATES
STEC,Technology,,,,,,HONG KONG
STEL,Financial Services,,,,,,UNITED STATES
STEM,Utilities,,,,,,UNITED STATES
STEP,Financial Services,,,,,,UNITED STATES
STEW,Financial Services,,,,,,UNITED STATES
STEX,Healthcare,,,,,,UNITED STATES
STFS,Communication Services,,,,,,CHINA
STG,Consumer Defensive,,,,,,CHINA
STGW,Communication Services,,,,,,UNITED STATES
STHO,Real Estate,,,,,,UNITED STATES
STI,Industrials,,,,,,UNITED STATES
STIM,Healthcare,,,,,,UNITED STATES
STKH,Consumer Defensive,,,,,,ISRAEL
STKL,Consumer Defensive,,,,,,UNITED STATES
STKS,Consumer Cyclical,,,,,,UNITED STATES
STLA,Consumer Cyclical,,,,,,NETHERLANDS
STLD,Basic Materials,,,,,,UNITED STATES
STM,Technology,,,,,,NETHERLANDS
STN,Industrials,,,,,,CANADA
STNE,Technology,,,,,,CAYMAN ISLANDS
STNG,Energy,,,,,,MONACO
STOK,Healthcare,,,,,,UNITED STATES
STRA,Consumer Defensive,,,,,,UNITED STATES
STRC,Technology,,,,,,UNITED STATES
STRL,Industrials,,,,,,UNITED STATES
STRO,Healthcare,,,,,,UNITED STATES
STRR,Industrials,,,,,,UNITED STATES
STRRP,Industrials,,,,,,UNITED STATES
STRS,Real Estate,,,,,,UNITED STATES
STRT,Consumer Cyclical,,,,,,UNITED STATES
STRW,Real Estate,,,,,,UNITED STATES
STRZ,Communication Services,,,,,,UNITED STATES
STSS,Healthcare,,,,,,UNITED STATES
STSSW,Healthcare,,,,,,UNITED STATES
STT,Financial Services,,,,,,UNITED STATES
STTK,Healthcare,,,,,,UNITED STATES
STUB,Communication Services,,,,,,UNITED STATES
STVN,Healthcare,,,,,,ITALY
STWD,Real Estate,,,,,,UNITED STATES
STX,Technology,,,,,,SINGAPORE
STXS,Healthcare,,,,,,UNITED STATES
STZ,Consumer Defensive,,,,,,UNITED STATES
SU,Energy,,,,,,CANADA
SUGP,Industrials,,,,,,HONG KONG
SUI,Real Estate,,,,,,UNITED STATES
SUIG,Financial Services,,,,,,UNITED STATES
SUN,Energy,,,,,,UNITED STATES
SUNE,Technology,,,,,,UNITED STATES
SUNS,Real Estate,,,,,,UNITED STATES
SUPN,Healthcare,,,,,,UNITED STATES
SUPV,Financial Services,,,,,,ARGENTINA
SUPX,Technology,,,,,,SINGAPORE
SURG,Communication Services,,,,,,UNITED STATES
SUUN,Utilities,,,,,,CANADA
SUZ,Basic Materials,,,,,,BRAZIL
SVC,Real Estate,,,,,,UNITED STATES
SVCC,Financial Services,,,,,,UNITED STATES
SVCCU,Financial Services,,,,,,UNITED STATES
SVCCW,Financial Services,,,,,,UNITED STATES
SVCO,Technology,,,,,,UNITED STATES
SVII,Financial Services,,,,,,UNITED STATES
SVIIR,,,,,,,UNITED STATES
SVIIU,Financial Services,,,,,,UNITED STATES
SVIIW,Financial Services,,,,,,UNITED STATES
SVM,Basic Materials,,,,,,CANADA
SVRA,Healthcare,,,,,,UNITED STATES
SVRE,Technology,,,,,,ISRAEL
SVREW,Technology,,,,,,ISRAEL
SVV,Consumer Cyclical,,,,,,UNITED STATES
SW,Consumer Cyclical,,,,,,IRELAND
SWAG,Communication Services,,,,,,UNITED STATES
SWAGW,Communication Services,,,,,,UNITED STATES
SWBI,Industrials,,,,,,UNITED STATES
SWIM,Industrials,,,,,,UNITED STATES
SWIN,Financial Services,,,,,,HONG KONG
SWK,Industrials,,,,,,UNITED STATES
SWKH,Financial Services,,,,,,UNITED STATES
SWKS,Technology,,,,,,UNITED STATES
SWVL,Industrials,,,,,,UNITED ARAB EMIRATES
SWX,Utilities,,,,,,UNITED STATES
SXC,Basic Materials,,,,,,UNITED STATES
SXI,Industrials,,,,,,UNITED STATES
SXT,Basic Materials,,,,,,UNITED STATES
SXTC,Healthcare,,,,,,CHINA
SXTP,Healthcare,,,,,,UNITED STATES
SY,Healthcare,,,,,,CHINA
SYBT,Financial Services,,,,,,UNITED STATES
SYBX,Healthcare,,,,,,UNITED STATES
SYF,Financial Services,,,,,,UNITED STATES
SYK,Healthcare,,,,,,UNITED STATES
SYM,Industrials,,,,,,UNITED STATES
SYNA,Technology,,,,,,UNITED STATES
SYNX,Technology,,,,,,ISRAEL
SYPR,Consumer Cyclical,,,,,,UNITED STATES
SYRA,Healthcare,,,,,,UNITED STATES
SYRE,Healthcare,,,,,,UNITED STATES
SYY,Consumer Defensive,,,,,,UNITED STATES
SZZL,Financial Services,,,,,,UNITED STATES
SZZLR,,,,,,,UNITED STATES
SZZLU,Financial Services,,,,,,UNITED STATES
T,Communication Services,,,,,,UNITED STATES
TAC,Utilities,,,,,,CANADA
TACH,Financial Services,,,,,,UNITED STATES
TACHU,Financial Services,,,,,,UNITED STATES
TACHW,Financial Services,,,,,,UNITED STATES
TACO,Financial Services,,,,,,UNITED STATES
TACOU,Financial Services,,,,,,UNITED STATES
TACOW,Financial Services,,,,,,UNITED STATES
TACT,Technology,,,,,,UNITED STATES
TAIT,Technology,,,,,,UNITED STATES
TAK,Healthcare,,,,,,JAPAN
TAL,Consumer Defensive,,,,,,CHINA
TALK,Healthcare,,,,,,UNITED STATES
TALO,Energy,,,,,,UNITED STATES
TANH,Consumer Defensive,,,,,,CHINA
TAOP,Technology,,,,,,CHINA
TAOX,Technology,,,,,,UNITED STATES
TAP,Consumer Defensive,,,,,,UNITED STATES
TAP-A,Consumer Defensive,,,,,,UNITED STATES
TARA,Healthcare,,,,,,UNITED STATES
TARS,Healthcare,,,,,,UNITED STATES
TASK,Technology,,,,,,UNITED STATES
TATT,Industrials,,,,,,ISRAEL
TAVI,Financial Services,,,,,,UNITED STATES
TAVIR,,,,,,,UNITED STATES
TAVIU,Financial Services,,,,,,UNITED STATES
TAYD,Industrials,,,,,,UNITED STATES
TBBB,Consumer Defensive,,,,,,MEXICO
TBBK,Financial Services,,,,,,UNITED STATES
TBCH,Technology,,,,,,UNITED STATES
TBH,Communication Services,,,,,,UNITED STATES
TBHC,Consumer Cyclical,,,,,,UNITED STATES
TBI,Industrials,,,,,,UNITED STATES
TBLA,Communication Services,,,,,,UNITED STATES
TBLAW,Communication Services,,,,,,UNITED STATES
TBLD,Financial Services,,,,,,UNITED STATES
TBMC,Financial Services,,,,,,UNITED STATES
TBN,Energy,,,,,,AUSTRALIA
TBPH,Healthcare,,,,,,UNITED STATES
TBRG,Healthcare,,,,,,UNITED STATES
TC,Communication Services,,,,,,CHINA
TCBC,Financial Services,,,,,,UNITED STATES
TCBI,Financial Services,,,,,,UNITED STATES
TCBIO,Financial Services,,,,,,UNITED STATES
TCBK,Financial Services,,,,,,UNITED STATES
TCBS,Financial Services,,,,,,UNITED STATES
TCBX,Financial Services,,,,,,UNITED STATES
TCI,Real Estate,,,,,,UNITED STATES
TCMD,Healthcare,,,,,,UNITED STATES
TCOM,Consumer Cyclical,,,,,,SINGAPORE
TCPC,Financial Services,,,,,,UNITED STATES
TCRT,Healthcare,,,,,,UNITED STATES
TCRX,Healthcare,,,,,,UNITED STATES
TCX,Technology,,,,,,CANADA
TD,Financial Services,,,,,,CANADA
TDAC,Financial Services,,,,,,UNITED STATES
TDACU,Financial Services,,,,,,UNITED STATES
TDC,Technology,,,,,,UNITED STATES
TDG,Industrials,,,,,,UNITED STATES
TDIC,Communication Services,,,,,,HONG KONG
TDOC,Healthcare,,,,,,UNITED STATES
TDS,Communication Services,,,,,,UNITED STATES
TDTH,Technology,,,,,,SINGAPORE
TDUP,Consumer Cyclical,,,,,,UNITED STATES
TDW,Energy,,,,,,UNITED STATES
TDY,Technology,,,,,,UNITED STATES
TE,Industrials,,,,,,UNITED STATES
TEAD,Communication Services,,,,,,UNITED STATES
TEAF,Financial Services,,,,,,UNITED STATES
TEAM,Technology,,,,,,AUSTRALIA
TECH,Healthcare,,,,,,UNITED STATES
TECK,Basic Materials,,,,,,CANADA
TECTP,Financial Services,,,,,,UNITED STATES
TECX,Healthcare,,,,,,UNITED STATES
TEF,Communication Services,,,,,,SPAIN
TEL,Technology,,,,,,IRELAND
TELA,Healthcare,,,,,,UNITED STATES
TELO,Healthcare,,,,,,UNITED STATES
TEM,Healthcare,,,,,,UNITED STATES
TEN,Energy,,,,,,GREECE
TENB,Technology,,,,,,UNITED STATES
TENJ,,,,,,,UNITED STATES
TENX,Healthcare,,,,,,UNITED STATES
TEO,Communication Services,,,,,,ARGENTINA
TER,Technology,,,,,,UNITED STATES
TERN,Healthcare,,,,,,UNITED STATES
TEVA,Healthcare,,,,,,ISRAEL
TEX,Industrials,,,,,,UNITED STATES
TFC,Financial Services,,,,,,UNITED STATES
TFII,Industrials,,,,,,CANADA
TFIN,Financial Services,,,,,,UNITED STATES
TFIN-P,Financial Services,,,,,,UNITED STATES
TFPM,Basic Materials,,,,,,CANADA
TFSL,Financial Services,,,,,,UNITED STATES
TFX,Healthcare,,,,,,UNITED STATES
TG,Industrials,,,,,,UNITED STATES
TGB,Basic Materials,,,,,,CANADA
TGE,Financial Services,,,,,,FRANCE
TGHL,Technology,,,,,,SINGAPORE
TGL,Technology,,,,,,UNITED STATES
TGLS,Basic Materials,,,,,,COLOMBIA
TGNA,Communication Services,,,,,,UNITED STATES
TGS,Energy,,,,,,ARGENTINA
TGT,Consumer Defensive,,,,,,UNITED STATES
TGTX,Healthcare,,,,,,UNITED STATES
TH,Industrials,,,,,,UNITED STATES
THAR,Healthcare,,,,,,UNITED STATES
THC,Healthcare,,,,,,UNITED STATES
THCH,Consumer Cyclical,,,,,,CHINA
THFF,Financial Services,,,,,,UNITED STATES
THG,Financial Services,,,,,,UNITED STATES
THH,Industrials,,,,,,JAPAN
THM,Basic Materials,,,,,,CANADA
THO,Consumer Cyclical,,,,,,UNITED STATES
THR,Industrials,,,,,,UNITED STATES
THRM,Consumer Cyclical,,,,,,UNITED STATES
THRY,Communication Services,,,,,,UNITED STATES
THS,Consumer Defensive,,,,,,UNITED STATES
TIC,Industrials,,,,,,UNITED STATES
TIGO,Communication Services,,,,,,LUXEMBOURG
TIGR,Financial Services,,,,,,SINGAPORE
TIL,Healthcare,,,,,,UNITED STATES
TILE,Consumer Cyclical,,,,,,UNITED STATES
TIMB,Communication Services,,,,,,BRAZIL
TIPT,Financial Services,,,,,,UNITED STATES
TIRX,Financial Services,,,,,,CHINA
TISI,Industrials,,,,,,UNITED STATES
TITN,Industrials,,,,,,UNITED STATES
TIVC,Healthcare,,,,,,UNITED STATES
TJX,Consumer Cyclical,,,,,,UNITED STATES
TK,Energy,,,,,,BERMUDA
TKC,Communication Services,,,,,,TURKEY
TKLF,Consumer Cyclical,,,,,,JAPAN
TKNO,Healthcare,,,,,,UNITED STATES
TKO,Communication Services,,,,,,UNITED STATES
TKR,Industrials,,,,,,UNITED STATES
TLF,Consumer Cyclical,,,,,,UNITED STATES
TLIH,Industrials,,,,,,SINGAPORE
TLK,Communication Services,,,,,,INDONESIA
TLNC,Financial Services,,,,,,UNITED STATES
TLNCU,Financial Services,,,,,,UNITED STATES
TLNCW,Financial Services,,,,,,UNITED STATES
TLPH,Healthcare,,,,,,UNITED STATES
TLRY,Healthcare,,,,,,CANADA
TLS,Technology,,,,,,UNITED STATES
TLSA,Healthcare,,,,,,UNITED KINGDOM
TLSI,Healthcare,,,,,,UNITED STATES
TLSIW,Healthcare,,,,,,UNITED STATES
TLX,Healthcare,,,,,,AUSTRALIA
TLYS,Consumer Cyclical,,,,,,UNITED STATES
TM,Consumer Cyclical,,,,,,JAPAN
TMC,Basic Materials,,,,,,CANADA
TMCI,Healthcare,,,,,,UNITED STATES
TMCWW,Basic Materials,,,,,,CANADA
TMDE,Energy,,,,,,MALAYSIA
TMDX,Healthcare,,,,,,UNITED STATES
TME,Communication Services,,,,,,CHINA
TMHC,Consumer Cyclical,,,,,,UNITED STATES
TMO,Healthcare,,,,,,UNITED STATES
TMP,Financial Services,,,,,,UNITED STATES
TMQ,Basic Materials,,,,,,CANADA
TMUS,Communication Services,,,,,,UNITED STATES
TNC,Industrials,,,,,,UNITED STATES
TNDM,Healthcare,,,,,,UNITED STATES
TNET,Industrials,,,,,,UNITED STATES
TNGX,Healthcare,,,,,,UNITED STATES
TNK,Energy,,,,,,BERMUDA
TNL,Consumer Cyclical,,,,,,UNITED STATES
TNMG,Communication Services,,,,,,JAPAN
TNON,Healthcare,,,,,,UNITED STATES
TNXP,Healthcare,,,,,,UNITED STATES
TNYA,Healthcare,,,,,,UNITED STATES
TOI,Healthcare,,,,,,UNITED STATES
TOIIW,Healthcare,,,,,,UNITED STATES
TOL,Consumer Cyclical,,,,,,UNITED STATES
TOMZ,Industrials,,,,,,UNITED STATES
TONX,Technology,,,,,,UNITED STATES
TOON,Communication Services,,,,,,UNITED STATES
TOP,Financial Services,,,,,,SINGAPORE
TOPP,Industrials,,,,,,UNITED STATES
TOPS,Energy,,,,,,GREECE
TORO,Energy,,,,,,CYPRUS
TOST,Technology,,,,,,UNITED STATES
TOUR,Consumer Cyclical,,,,,,CHINA
TOVX,Healthcare,,,,,,UNITED STATES
TOWN,Financial Services,,,,,,UNITED STATES
TOYO,Technology,,,,,,JAPAN
TPB,Consumer Defensive,,,,,,UNITED STATES
TPC,Industrials,,,,,,UNITED STATES
TPCS,Industrials,,,,,,UNITED STATES
TPET,Energy,,,,,,UNITED STATES
TPG,Financial Services,,,,,,UNITED STATES
TPH,Consumer Cyclical,,,,,,UNITED STATES
TPL,Energy,,,,,,UNITED STATES
TPR,Consumer Cyclical,,,,,,UNITED STATES
TPST,Healthcare,,,,,,UNITED STATES
TPVG,Financial Services,,,,,,UNITED STATES
TR,Consumer Defensive,,,,,,UNITED STATES
TRAK,Technology,,,,,,UNITED STATES
TRAW,Healthcare,,,,,,UNITED STATES
TRC,Industrials,,,,,,UNITED STATES
TRDA,Healthcare,,,,,,UNITED STATES
TREE,Financial Services,,,,,,UNITED STATES
TREX,Industrials,,,,,,UNITED STATES
TRGP,Energy,,,,,,UNITED STATES
TRI,Industrials,,,,,,CANADA
TRIB,Healthcare,,,,,,IRELAND
TRIN,Financial Services,,,,,,UNITED STATES
TRIP,Consumer Cyclical,,,,,,UNITED STATES
TRMB,Technology,,,,,,UNITED STATES
TRMD,Energy,,,,,,UNITED KINGDOM
TRMK,Financial Services,,,,,,UNITED STATES
TRML,Healthcare,,,,,,UNITED STATES
TRN,Industrials,,,,,,UNITED STATES
TRNO,Real Estate,,,,,,UNITED STATES
TRNR,Consumer Cyclical,,,,,,UNITED STATES
TRNS,Industrials,,,,,,UNITED STATES
TRON,Consumer Cyclical,,,,,,UNITED STATES
TROO,Financial Services,,,,,,HONG KONG
TROW,Financial Services,,,,,,UNITED STATES
TROX,Basic Materials,,,,,,UNITED STATES
TRP,Energy,,,,,,CANADA
TRS,Consumer Cyclical,,,,,,UNITED STATES
TRSG,Industrials,,,,,,SINGAPORE
TRST,Financial Services,,,,,,UNITED STATES
TRT,Technology,,,,,,UNITED STATES
TRTX,Real Estate,,,,,,UNITED STATES
TRU,Financial Services,,,,,,UNITED STATES
TRUE,Communication Services,,,,,,UNITED STATES
TRUG,Consumer Cyclical,,,,,,UNITED STATES
TRUP,Financial Services,,,,,,UNITED STATES
TRV,Financial Services,,,,,,UNITED STATES
TRVG,Communication Services,,,,,,GERMANY
TRVI,Healthcare,,,,,,UNITED STATES
TRX,Basic Materials,,,,,,CANADA
TS,Energy,,,,,,LUXEMBOURG
TSAT,Technology,,,,,,CANADA
TSBK,Financial Services,,,,,,UNITED STATES
TSCO,Consumer Cyclical,,,,,,UNITED STATES
TSE,Basic Materials,,,,,,UNITED STATES
TSEM,Technology,,,,,,ISRAEL
TSHA,Healthcare,,,,,,UNITED STATES
TSLA,Consumer Cyclical,,,,,,UNITED STATES
TSLX,Financial Services,,,,,,UNITED STATES
TSN,Consumer Defensive,,,,,,UNITED STATES
TSQ,Communication Services,,,,,,UNITED STATES
TSSI,Technology,,,,,,UNITED STATES
TT,Industrials,,,,,,IRELAND
TTAM,Basic Materials,,,,,,BELGIUM
TTAN,Technology,,,,,,UNITED STATES
TTC,Industrials,,,,,,UNITED STATES
TTD,Communication Services,,,,,,UNITED STATES
TTE,Energy,,,,,,FRANCE
TTEC,Technology,,,,,,UNITED STATES
TTEK,Industrials,,,,,,UNITED STATES
TTGT,Technology,,,,,,UNITED STATES
TTI,Industrials,,,,,,UNITED STATES
TTMI,Technology,,,,,,UNITED STATES
TTRX,Healthcare,,,,,,UNITED STATES
TTSH,Consumer Cyclical,,,,,,UNITED STATES
TTWO,Communication Services,,,,,,UNITED STATES
TU,Communication Services,,,,,,CANADA
TURB,Technology,,,,,,SPAIN
TUSK,Industrials,,,,,,UNITED STATES
TUYA,Technology,,,,,,CHINA
TV,Communication Services,,,,,,MEXICO
TVA,Financial Services,,,,,,UNITED STATES
TVACU,Financial Services,,,,,,UNITED STATES
TVACW,Financial Services,,,,,,UNITED STATES
TVAI,Financial Services,,,,,,UNITED STATES
TVAIR,,,,,,,UNITED STATES
TVAIU,Financial Services,,,,,,UNITED STATES
TVC,,,,,,,UNITED STATES
TVGN,Healthcare,,,,,,UNITED STATES
TVGNW,Healthcare,,,,,,UNITED STATES
TVRD,Healthcare,,,,,,UNITED STATES
TVTX,Healthcare,,,,,,UNITED STATES
TW,Financial Services,,,,,,UNITED STATES
TWFG,Financial Services,,,,,,UNITED STATES
TWG,Consumer Defensive,,,,,,HONG KONG
TWI,Industrials,,,,,,UNITED STATES
TWIN,Industrials,,,,,,UNITED STATES
TWLO,Technology,,,,,,UNITED STATES
TWNP,Consumer Cyclical,,,,,,UNITED STATES
TWO,Real Estate,,,,,,UNITED STATES
TWOD,,,,,,,UNITED STATES
TWST,Healthcare,,,,,,UNITED STATES
TX,Basic Materials,,,,,,LUXEMBOURG
TXG,Healthcare,,,,,,UNITED STATES
TXMD,Healthcare,,,,,,UNITED STATES
TXN,Technology,,,,,,UNITED STATES
TXNM,Utilities,,,,,,UNITED STATES
TXO,Energy,,,,,,UNITED STATES
TXRH,Consumer Cyclical,,,,,,UNITED STATES
TXT,Industrials,,,,,,UNITED STATES
TYGO,Technology,,,,,,UNITED STATES
TYL,Technology,,,,,,UNITED STATES
TYRA,Healthcare,,,,,,UNITED STATES
TZOO,Communication Services,,,,,,UNITED STATES
U,Technology,,,,,,UNITED STATES
UA,Consumer Cyclical,,,,,,UNITED STATES
UAA,Consumer Cyclical,,,,,,UNITED STATES
UAL,Industrials,,,,,,UNITED STATES
UAMY,Basic Materials,,,,,,UNITED STATES
UAN,Basic Materials,,,,,,UNITED STATES
UAVS,Technology,,,,,,UNITED STATES
UBCP,Financial Services,,,,,,UNITED STATES
UBER,Technology,,,,,,UNITED STATES
UBFO,Financial Services,,,,,,UNITED STATES
UBS,Financial Services,,,,,,SWITZERLAND
UBSI,Financial Services,,,,,,UNITED STATES
UBXG,Technology,,,,,,CHINA
UCAR,Consumer Cyclical,,,,,,CHINA
UCB,Financial Services,,,,,,UNITED STATES
UCFI,Financial Services,,,,,,UNITED STATES
UCFIW,Financial Services,,,,,,UNITED STATES
UCL,Communication Services,,,,,,HONG KONG
UCTT,Technology,,,,,,UNITED STATES
UDMY,Consumer Defensive,,,,,,UNITED STATES
UDR,Real Estate,,,,,,UNITED STATES
UE,Real Estate,,,,,,UNITED STATES
UEC,Energy,,,,,,UNITED STATES
UEIC,Technology,,,,,,UNITED STATES
UFCS,Financial Services,,,,,,UNITED STATES
UFG,Industrials,,,,,,SINGAPORE
UFI,Consumer Cyclical,,,,,,UNITED STATES
UFPI,Basic Materials,,,,,,UNITED STATES
UFPT,Healthcare,,,,,,UNITED STATES
UG,Consumer Defensive,,,,,,UNITED STATES
UGI,Utilities,,,,,,UNITED STATES
UGP,Energy,,,,,,BRAZIL
UGRO,Industrials,,,,,,UNITED STATES
UHAL,Industrials,,,,,,UNITED STATES
UHAL-B,Industrials,,,,,,UNITED STATES
UHG,Consumer Cyclical,,,,,,UNITED STATES
UHS,Healthcare,,,,,,UNITED STATES
UHT,Real Estate,,,,,,UNITED STATES
UI,Technology,,,,,,UNITED STATES
UIS,Technology,,,,,,UNITED STATES
UK,Real Estate,,,,,,CHINA
UKOMW,Real Estate,,,,,,CHINA
UL,Consumer Defensive,,,,,,UNITED KINGDOM
ULBI,Industrials,,,,,,UNITED STATES
ULCC,Industrials,,,,,,UNITED STATES
ULH,Industrials,,,,,,UNITED STATES
ULS,Industrials,,,,,,UNITED STATES
ULTA,Consumer Cyclical,,,,,,UNITED STATES
ULTI,,,,,,,UNITED STATES
ULY,Technology,,,,,,UNITED STATES
UMAC,Technology,,,,,,UNITED STATES
UMBF,Financial Services,,,,,,UNITED STATES
UMC,Technology,,,,,,TAIWAN
UMH,Real Estate,,,,,,UNITED STATES
UNB,Financial Services,,,,,,UNITED STATES
UNCY,Healthcare,,,,,,UNITED STATES
UNF,Industrials,,,,,,UNITED STATES
UNFI,Consumer Defensive,,,,,,UNITED STATES
UNH,Healthcare,,,,,,UNITED STATES
UNIT,Real Estate,,,,,,UNITED STATES
UNM,Financial Services,,,,,,UNITED STATES
UNP,Industrials,,,,,,UNITED STATES
UNTY,Financial Services,,,,,,UNITED STATES
UOKA,Consumer Cyclical,,,,,,UNITED KINGDOM
UONE,Communication Services,,,,,,UNITED STATES
UONEK,Communication Services,,,,,,UNITED STATES
UP,Industrials,,,,,,UNITED STATES
UPB,Healthcare,,,,,,UNITED STATES
UPBD,Technology,,,,,,UNITED STATES
UPC,Healthcare,,,,,,CHINA
UPLD,Technology,,,,,,UNITED STATES
UPS,Industrials,,,,,,UNITED STATES
UPST,Financial Services,,,,,,UNITED STATES
UPWK,Communication Services,,,,,,UNITED STATES
UPXI,Communication Services,,,,,,UNITED STATES
URBN,Consumer Cyclical,,,,,,UNITED STATES
URG,Energy,,,,,,UNITED STATES
URGN,Healthcare,,,,,,UNITED STATES
URI,Industrials,,,,,,UNITED STATES
UROY,Energy,,,,,,CANADA
USAC,Energy,,,,,,UNITED STATES
USAR,Basic Materials,,,,,,UNITED STATES
USARW,Basic Materials,,,,,,UNITED STATES
USAS,Basic Materials,,,,,,CANADA
USAU,Basic Materials,,,,,,UNITED STATES
USB,Financial Services,,,,,,UNITED STATES
USBC,Technology,,,,,,UNITED STATES
USCB,Financial Services,,,,,,UNITED STATES
USEA,Industrials,,,,,,GREECE
USEG,Energy,,,,,,UNITED STATES
USFD,Consumer Defensive,,,,,,UNITED STATES
USGO,Basic Materials,,,,,,UNITED STATES
USIO,Technology,,,,,,UNITED STATES
USLM,Basic Materials,,,,,,UNITED STATES
USNA,Consumer Defensive,,,,,,UNITED STATES
USPH,Healthcare,,,,,,UNITED STATES
UTHR,Healthcare,,,,,,UNITED STATES
UTI,Consumer Defensive,,,,,,UNITED STATES
UTL,Utilities,,,,,,UNITED STATES
UTMD,Healthcare,,,,,,UNITED STATES
UTSI,Technology,,,,,,CHINA
UTZ,Consumer Defensive,,,,,,UNITED STATES
UUU,Industrials,,,,,,UNITED STATES
UUUU,Energy,,,,,,UNITED STATES
UVE,Financial Services,,,,,,UNITED STATES
UVSP,Financial Services,,,,,,UNITED STATES
UVV,Consumer Defensive,,,,,,UNITED STATES
UWMC,Financial Services,,,,,,UNITED STATES
UXIN,Consumer Cyclical,,,,,,CHINA
UYSC,Financial Services,,,,,,UNITED STATES
UYSCR,,,,,,,UNITED STATES
UYSCU,Financial Services,,,,,,UNITED STATES
V,Financial Services,,,,,,UNITED STATES
VABK,Financial Services,,,,,,UNITED STATES
VAC,Consumer Cyclical,,,,,,UNITED STATES
VACH,Financial Services,,,,,,UNITED STATES
VACHU,Financial Services,,,,,,UNITED STATES
VACHW,Financial Services,,,,,,UNITED STATES
VAL,Energy,,,,,,BERMUDA
VALE,Basic Materials,,,,,,BRAZIL
VALN,Healthcare,,,,,,FRANCE
VALU,Financial Services,,,,,,UNITED STATES
VANI,Healthcare,,,,,,UNITED STATES
VATE,Industrials,,,,,,UNITED STATES
VBNK,Financial Services,,,,,,CANADA
VC,Consumer Cyclical,,,,,,UNITED STATES
VCEL,Healthcare,,,,,,UNITED STATES
VCIC,Financial Services,,,,,,UNITED STATES
VCICU,Financial Services,,,,,,UNITED STATES
